gene	mean_BF	sum_BF	max_BF	n_snps	rank_BF	n	GeneScore
TRIM55	-11.6529503654545	-128.18245402	2.33530598	11	100	408	0.245098039215686
TRIM65	-13.051776	-13.051776	-13.051776	1	1476	1564	0.943734015345269
TRIM66	-12.2907831652941	-417.88662762	-5.25938709	34	80	82	0.975609756097561
TRIM67	-12.0576174834783	-277.32520212	-4.00564152	23	111	128	0.8671875
TRIM71	-12.3820957233333	-111.43886151	-7.02465351	9	322	439	0.733485193621868
TRIM8	-13.051776	-13.051776	-13.051776	1	1477	1564	0.944373401534527
TRIM9	-11.4286698876923	-148.57270854	-4.00564152	13	211	316	0.667721518987342
TRIO	-11.7818353947059	-1001.45600855	7.52137818	85	7	14	0.5
TRIOBP	-5.449998798	-54.49998798	9.34937354	10	26	477	0.0545073375262055
TRIP11	-9.842432066	-49.21216033	-3.03217882	5	240	817	0.2937576499388
TRIP12	-11.7624067786486	-435.20905081	0	37	35	55	0.636363636363636
TRIP13	-11.8155528141667	-141.78663377	1.78290223	12	102	320	0.31875
TRIP4	-10.890585969	-108.90585969	-5.25938709	10	289	477	0.605870020964361
TRIQK	-11.48442446375	-367.50158284	0.41831588	32	58	97	0.597938144329897
TRIT1	-8.8551705	-26.5655115	-0.4619595	3	132	1069	0.123479887745557
TRMT10A	-11.846351502	-59.23175751	-7.02465351	5	487	817	0.596083231334149
TRMT10B	10.36545598	10.36545598	10.36545598	1	8	1564	0.0051150895140665
TRMT10C	-13.051776	-26.103552	-13.051776	2	1261	1311	0.96186117467582
TRMT11	-12.0054868710526	-228.10425055	0.80059496	19	80	170	0.470588235294118
TRMT13	-13.051776	-26.103552	-13.051776	2	1262	1311	0.962623951182304
TRMT1L	-13.051776	-26.103552	-13.051776	2	1263	1311	0.963386727688787
TRMT2A	-13.051776	-13.051776	-13.051776	1	1478	1564	0.945012787723785
TRMT44	-13.051776	-143.569536	-13.051776	11	401	408	0.982843137254902
TRMT5	-10.027900642	-50.13950321	2.06760079	5	101	817	0.123623011015912
TRMT6	-12.2810377553846	-159.65349082	-3.03217882	13	187	316	0.591772151898734
TRMT61A	-11.90015005	-142.8018006	-5.25938709	12	236	320	0.7375
TRMT61B	-12.2840253666667	-221.1124566	-5.25938709	18	164	205	0.8
TRMT9B	-12.0234546073684	-685.33691262	9.63633026	57	4	22	0.181818181818182
TRMU	-13.051776	-39.155328	-13.051776	3	1043	1069	0.975678203928905
TRNAA-AGC-2	-7.02465351	-7.02465351	-7.02465351	1	251	1564	0.160485933503836
TRNAA-AGC-3	-13.051776	-26.103552	-13.051776	2	1264	1311	0.964149504195271
TRNAA-AGC-4	-13.051776	-13.051776	-13.051776	1	1479	1564	0.945652173913043
TRNAD-GUC-3	-13.051776	-13.051776	-13.051776	1	1480	1564	0.946291560102302
TRNAD-GUC-4	-13.051776	-13.051776	-13.051776	1	1481	1564	0.94693094629156
TRNAF-GAA	-13.051776	-13.051776	-13.051776	1	1482	1564	0.947570332480818
TRNAF-GAA-3	-2.14128610666667	-12.84771664	14.48490011	6	7	738	0.00948509485094851
TRNAF-GAA-4	-13.051776	-39.155328	-13.051776	3	1044	1069	0.976613657623948
TRNAF-GAA-5	-13.051776	-26.103552	-13.051776	2	1265	1311	0.964912280701754
TRNAG-CCC	-7.972689096	-39.86344548	4.55126961	5	66	817	0.0807833537331701
TRNAG-CCC-4	-13.051776	-26.103552	-13.051776	2	1266	1311	0.965675057208238
TRNAG-GCC	-13.051776	-13.051776	-13.051776	1	1483	1564	0.948209718670077
TRNAG-GCC-2	-13.051776	-39.155328	-13.051776	3	1045	1069	0.97754911131899
TRNAG-GCC-9	-10.79024238	-43.16096952	-4.00564152	4	271	933	0.290460878885316
TRNAG-UCC	-12.1907585014286	-85.33530951	-7.02465351	7	418	621	0.673107890499195
TRNAH-GUG-2	-13.051776	-26.103552	-13.051776	2	1267	1311	0.966437833714722
TRNAH-GUG-4	-13.051776	-13.051776	-13.051776	1	1484	1564	0.948849104859335
TRNAH-GUG-6	-13.051776	-13.051776	-13.051776	1	1485	1564	0.949488491048593
TRNAI-AAU-3	-13.051776	-26.103552	-13.051776	2	1268	1311	0.967200610221205
TRNAI-AAU-4	-13.051776	-39.155328	-13.051776	3	1046	1069	0.978484565014032
TRNAI-AAU-6	-13.051776	-26.103552	-13.051776	2	1269	1311	0.967963386727689
TRNAI-UAU	-7.02465351	-7.02465351	-7.02465351	1	252	1564	0.161125319693095
TRNAK-CUU-2	-13.051776	-13.051776	-13.051776	1	1486	1564	0.950127877237852
TRNAK-UUU-3	-13.051776	-13.051776	-13.051776	1	1487	1564	0.95076726342711
TRNAL-AAG	-13.051776	-13.051776	-13.051776	1	1488	1564	0.951406649616368
TRNAL-CAG-2	-11.846351502	-59.23175751	-7.02465351	5	488	817	0.597307221542228
TRNAL-UAA-2	-13.051776	-13.051776	-13.051776	1	1489	1564	0.952046035805627
TRNAN-GUU	-13.051776	-13.051776	-13.051776	1	1490	1564	0.952685421994885
TRNAN-GUU-3	-13.051776	-26.103552	-13.051776	2	1270	1311	0.968726163234172
TRNAN-GUU-4	-13.051776	-39.155328	-13.051776	3	1047	1069	0.979420018709074
TRNAP-AGG-2	-7.02465351	-7.02465351	-7.02465351	1	253	1564	0.161764705882353
TRNAP-UGG	-13.051776	-13.051776	-13.051776	1	1491	1564	0.953324808184143
TRNAQ-CUG	-13.051776	-13.051776	-13.051776	1	1492	1564	0.953964194373402
TRNAR-ACG-2	-13.051776	-26.103552	-13.051776	2	1271	1311	0.969488939740656
TRNAR-ACG-3	-13.051776	-13.051776	-13.051776	1	1493	1564	0.95460358056266
TRNAR-ACG-4	-13.051776	-13.051776	-13.051776	1	1494	1564	0.955242966751918
TRNAR-ACG-5	-13.051776	-13.051776	-13.051776	1	1495	1564	0.955882352941177
TRNAR-ACG-6	-13.051776	-13.051776	-13.051776	1	1496	1564	0.956521739130435
TRNAR-CCU-3	-13.051776	-13.051776	-13.051776	1	1497	1564	0.957161125319693
TRNAS-AGA-2	-13.051776	-13.051776	-13.051776	1	1498	1564	0.957800511508951
TRNAS-AGA-3	-13.051776	-13.051776	-13.051776	1	1499	1564	0.95843989769821
TRNAT-AGU-4	-13.051776	-13.051776	-13.051776	1	1500	1564	0.959079283887468
TRNAT-UGU	3.86396619	3.86396619	3.86396619	1	27	1564	0.0172634271099744
TRNAT-UGU-2	-13.051776	-26.103552	-13.051776	2	1272	1311	0.97025171624714
TRNAU1AP	-13.051776	-39.155328	-13.051776	3	1048	1069	0.980355472404116
TRNAV-AAC	-13.051776	-26.103552	-13.051776	2	1273	1311	0.971014492753623
TRNAV-UAC	-11.04273517	-33.12820551	-7.02465351	3	408	1069	0.381665107577175
TRNAW-CCA	-13.051776	-52.207104	-13.051776	4	909	933	0.97427652733119
TRNAW-CCA-2	-13.051776	-13.051776	-13.051776	1	1501	1564	0.959718670076726
TRNAW-CCA-3	-4.00564152	-4.00564152	-4.00564152	1	131	1564	0.0837595907928389
TRNAY-GUA	-11.04273517	-33.12820551	-7.02465351	3	409	1069	0.382600561272217
TRNAY-GUA-6	-13.051776	-39.155328	-13.051776	3	1049	1069	0.981290926099158
TRNAY-GUA-7	-13.051776	-13.051776	-13.051776	1	1502	1564	0.960358056265985
TRNT1	-13.051776	-52.207104	-13.051776	4	910	933	0.97534833869239
TRPA1	-11.2149785683871	-347.66433562	1.15261394	31	53	90	0.588888888888889
TRPC1	-9.13699970083333	-109.64399641	4.55126961	12	59	320	0.184375
TRPC3	-11.2467692857143	-236.182155	5.00673111	21	43	160	0.26875
TRPC4	-12.638192472381	-1327.0102096	6.26600444	100	151	209	0.722488038277512
TRPC5	-12.1220727252632	-460.63876356	-1.56216014	38	46	55	0.836363636363636
TRPC6	-9.80941275051282	-765.13419454	15.68072719	78	2	15	0.133333333333333
TRPC7	-11.93628988375	-572.94191442	-2.23599939	48	30	34	0.882352941176471
TRPM1	-11.187805490137	-816.70980078	4.22049586	73	12	22	0.545454545454545
TRPM3	-9.435502506	-47.17751253	-7.02465351	5	489	817	0.598531211750306
TRPM5	-12.2027820707692	-317.27233384	-3.03217882	26	90	110	0.818181818181818
TRPM6	-10.038214755	-20.07642951	-7.02465351	2	361	1311	0.27536231884058
TRPM7	-11.4612442630769	-297.99235084	12.42307528	26	11	110	0.1
TRPM8	-11.3579150041221	-1487.88686554	10.26719179	100	80	209	0.382775119617225
TRPS1	-12.1796544593243	-901.29442999	2.06760079	74	14	15	0.933333333333333
TRPV1	-10.7593874757143	-75.31571233	-3.03217882	7	245	621	0.394524959742351
TRPV3	-10.797849845	-259.14839628	5.14909816	24	31	127	0.244094488188976
TRPV4	-13.051776	-13.051776	-13.051776	1	1503	1564	0.960997442455243
TRRAP	-12.120304295614	-690.85734485	7.60566076	57	10	22	0.454545454545455
TRUB1	-11.4955058130769	-149.44157557	1.15261394	13	119	316	0.376582278481013
TRUB2	-13.051776	-13.051776	-13.051776	1	1504	1564	0.961636828644501
TSC1	-10.7131758007692	-139.27128541	-0.4619595	13	155	316	0.490506329113924
TSC2	-13.051776	-143.569536	-13.051776	11	402	408	0.985294117647059
TSC22D1	-11.4636571697872	-538.79188698	-0.4619595	47	26	35	0.742857142857143
TSC22D2	-11.047856564	-55.23928282	-3.03217882	5	241	817	0.294981640146879
TSC22D3	-10.45431303	-31.36293909	-5.25938709	3	286	1069	0.267539756782039
TSEN15	-12.1907585014286	-85.33530951	-7.02465351	7	419	621	0.674718196457327
TSEN2	-10.6094679129412	-180.36095452	7.60566076	17	27	218	0.123853211009174
TSEN54	-5.962126055	-23.84850422	5.2872266	4	61	933	0.0653804930332262
TSG101	-10.5318798683333	-63.19127921	2.06760079	6	116	738	0.157181571815718
TSHB	-11.1036787725	-44.41471509	-5.25938709	4	326	933	0.34941050375134
TSHR	-11.8469636906897	-343.56194703	-0.97786491	29	59	84	0.702380952380952
TSHZ1	-11.04273517	-33.12820551	-7.02465351	3	410	1069	0.383536014967259
TSHZ2	-11.2676961192857	-630.99098268	6.03976414	56	13	21	0.619047619047619
TSHZ3	-11.9055817378571	-166.67814433	-3.03217882	14	172	291	0.59106529209622
TSKU	-7.59522931142857	-53.16660518	3.47719021	7	81	621	0.130434782608696
TSN	-13.051776	-26.103552	-13.051776	2	1274	1311	0.971777269260107
TSNARE1	-11.8189404969643	-3309.30333915	18.267703	200	6	74	0.0810810810810811
TSNAX	-12.1277132721429	-339.57597162	-5.25938709	28	106	113	0.938053097345133
TSPAN1	-5.91370784333333	-17.74112353	2.33530598	3	81	1069	0.0757717492984097
TSPAN10	-13.051776	-13.051776	-13.051776	1	1505	1564	0.96227621483376
TSPAN12	-12.599469276	-251.98938552	-4.00564152	20	149	183	0.814207650273224
TSPAN13	-11.9559355472727	-131.51529102	-7.02465351	11	312	408	0.764705882352941
TSPAN14	-10.5493848071429	-73.84569365	-1.56216014	7	201	621	0.323671497584541
TSPAN15	-11.8490243292857	-165.88634061	-4.00564152	14	185	291	0.63573883161512
TSPAN18	-10.5635148389394	-697.19197937	8.3053932	66	7	17	0.411764705882353
TSPAN2	-13.051776	-91.362432	-13.051776	7	609	621	0.980676328502415
TSPAN3	-11.0632614016	-276.58153504	-3.03217882	25	101	131	0.770992366412214
TSPAN32	-12.3666279559091	-272.06581503	-4.00564152	22	134	160	0.8375
TSPAN33	-13.051776	-13.051776	-13.051776	1	1506	1564	0.962915601023018
TSPAN4	-11.4254014281053	-2170.82627134	17.99543586	150	10	97	0.103092783505155
TSPAN5	-9.94036764236364	-546.72022033	14.38333166	55	3	21	0.142857142857143
TSPAN6	-10.79024238	-43.16096952	-4.00564152	4	272	933	0.291532690246517
TSPAN7	-8.19379854	-57.35658978	0.41831588	7	144	621	0.231884057971014
TSPAN8	-10.6155822111765	-180.46489759	3.05439115	17	66	218	0.302752293577982
TSPAN9	-11.3719034222222	-921.1241772	8.08299437	81	5	13	0.384615384615385
TSPO	-8.52870876	-17.05741752	-4.00564152	2	185	1311	0.141113653699466
TSPOAP1	-10.697389916	-106.97389916	-1.56216014	10	181	477	0.379454926624738
TSR1	-4.00564152	-4.00564152	-4.00564152	1	132	1564	0.0843989769820972
TSR3	-13.051776	-13.051776	-13.051776	1	1507	1564	0.963554987212276
TSSC4	-13.051776	-13.051776	-13.051776	1	1508	1564	0.964194373401535
TSSK6	-13.051776	-13.051776	-13.051776	1	1509	1564	0.964833759590793
TSTA3	-13.051776	-13.051776	-13.051776	1	1510	1564	0.965473145780051
TSTD2	-11.04273517	-33.12820551	-7.02465351	3	411	1069	0.384471468662301
TSTD3	-13.051776	-52.207104	-13.051776	4	911	933	0.976420150053591
TTBK1	-11.0787490926582	-875.22117832	13.19204396	79	3	13	0.230769230769231
TTBK2	-11.473657958	-229.47315916	0.41831588	20	94	183	0.513661202185792
TTC1	-10.1565800633333	-121.87896076	9.63633026	12	18	320	0.05625
TTC12	-11.5449953775	-46.17998151	-7.02465351	4	444	933	0.47588424437299
TTC13	-11.7373755368182	-258.22226181	-0.97786491	22	99	160	0.61875
TTC14	-11.5449953775	-46.17998151	-7.02465351	4	445	933	0.476956055734191
TTC17	-11.1123553384	-277.80888346	5.2872266	25	34	131	0.259541984732824
TTC21B	-12.29838568875	-295.16125653	-7.02465351	24	123	127	0.968503937007874
TTC25	-11.846351502	-59.23175751	-7.02465351	5	490	817	0.599755201958384
TTC26	-5.997772236	-59.97772236	11.30333768	10	15	477	0.0314465408805031
TTC27	-11.289749422	-903.17995376	3.05439115	80	17	18	0.944444444444444
TTC28	-11.785432458806	-789.62397474	5.80210632	67	9	15	0.6
TTC29	-11.6374882337333	-872.81161753	7.68851227	75	4	16	0.25
TTC3	-12.3678767248	-309.19691812	4.04570588	25	39	131	0.297709923664122
TTC31	-10.038214755	-20.07642951	-7.02465351	2	362	1311	0.276125095347063
TTC32	-11.1036787725	-44.41471509	-5.25938709	4	327	933	0.35048231511254
TTC33	-8.2500420155	-165.00084031	2.58796212	20	70	183	0.382513661202186
TTC34	-13.051776	-13.051776	-13.051776	1	1511	1564	0.966112531969309
TTC37	-13.051776	-13.051776	-13.051776	1	1512	1564	0.966751918158568
TTC39A	-12.4276024282759	-360.40047042	-0.97786491	29	60	84	0.714285714285714
TTC39B	-11.5371348973529	-392.26258651	-0.97786491	34	65	82	0.792682926829268
TTC39C	-12.80064589625	-307.21550151	-7.02465351	24	124	127	0.976377952755906
TTC4	-13.051776	-26.103552	-13.051776	2	1275	1311	0.97254004576659
TTC7A	-5.65435219909091	-62.19787419	14.45963273	11	8	408	0.0196078431372549
TTC7B	-11.4474244565	-228.94848913	0.41831588	20	95	183	0.519125683060109
TTC8	-10.5553910581818	-116.10930164	4.38886118	11	69	408	0.169117647058824
TTC9	-12.272537109	-122.72537109	-5.25938709	10	290	477	0.607966457023061
TTF1	-13.051776	-52.207104	-13.051776	4	912	933	0.977491961414791
TTF2	-11.37696967	-102.39272703	-4.00564152	9	205	439	0.466970387243736
TTI1	-13.051776	-65.25888	-13.051776	5	798	817	0.976744186046512
TTK	-11.491963158	-344.75889474	1.15261394	30	44	76	0.578947368421053
TTL	-10.71047817375	-85.68382539	5.67860661	8	44	534	0.0823970037453183
TTLL1	-9.152333126	-45.76166563	0.41831588	5	133	817	0.162790697674419
TTLL11	-10.30212747875	-164.83403966	3.27071798	16	74	223	0.331838565022422
TTLL12	-13.051776	-13.051776	-13.051776	1	1513	1564	0.967391304347826
TTLL4	-13.051776	-65.25888	-13.051776	5	799	817	0.97796817625459
TTLL5	-12.28225996	-540.41943824	-3.03217882	44	35	38	0.921052631578947
TTLL7	-11.0341635028571	-308.95657808	4.70813963	28	36	113	0.31858407079646
TTLL9	-13.051776	-39.155328	-13.051776	3	1050	1069	0.9822263797942
TTN	-11.1203526219259	-1501.24760396	6.68844337	100	144	209	0.688995215311005
TTPA	-10.192700690625	-163.08321105	2.82719788	16	79	223	0.354260089686099
TTPAL	-12.1907585014286	-85.33530951	-7.02465351	7	420	621	0.676328502415459
TTYH2	-13.051776	-13.051776	-13.051776	1	1514	1564	0.968030690537084
TTYH3	-11.6341592935714	-162.87823011	-5.25938709	14	210	291	0.721649484536082
TUB	-11.2197990175	-538.55035284	7.85012285	48	7	34	0.205882352941176
TUBA4A	-13.051776	-26.103552	-13.051776	2	1276	1311	0.973302822273074
TUBA8	-13.051776	-52.207104	-13.051776	4	913	933	0.978563772775991
TUBAL3	-13.051776	-26.103552	-13.051776	2	1277	1311	0.974065598779558
TUBB4B	-4.00125921	-8.00251842	-0.97786491	2	119	1311	0.0907704042715484
TUBB6	-13.051776	-78.310656	-13.051776	6	729	738	0.98780487804878
TUBD1	-13.051776	-52.207104	-13.051776	4	914	933	0.979635584137192
TUBE1	-11.125299728	-166.87949592	-2.23599939	15	147	254	0.578740157480315
TUBG1	4.47941771	8.95883542	8.15824046	2	25	1311	0.01906941266209
TUBGCP2	-11.50109554	-138.01314648	-2.23599939	12	170	320	0.53125
TUBGCP3	-11.1536934445455	-245.38125578	7.60566076	22	23	160	0.14375
TUBGCP4	-6.1420203	-12.2840406	-5.25938709	2	242	1311	0.184591914569031
TUBGCP5	-10.6335801161538	-414.70962453	12.4908293	39	7	48	0.145833333333333
TUBGCP6	-11.6268551156522	-267.41766766	3.67468467	23	37	128	0.2890625
TULP3	-11.8155528141667	-141.78663377	1.78290223	12	103	320	0.321875
TULP4	-11.522830132973	-1279.03414476	17.43871614	100	21	209	0.100478468899522
TUSC3	-7.85844631358974	-306.47940623	32.30704314	39	1	48	0.0208333333333333
TUT4	-8.63155691681818	-189.89425217	5.14909816	22	40	160	0.25
TUT7	-7.80212758242424	-257.47021022	8.85419715	33	8	84	0.0952380952380952
TVP23A	-13.051776	-52.207104	-13.051776	4	915	933	0.980707395498392
TWF1	-10.9709987782353	-186.50697923	10.26719179	17	13	218	0.0596330275229358
TWF2	-13.051776	-65.25888	-13.051776	5	800	817	0.979192166462668
TWIST1	-13.051776	-65.25888	-13.051776	5	801	817	0.980416156670747
TWIST2	-10.3911645072727	-114.30280958	7.16881594	11	38	408	0.0931372549019608
TWNK	-1.735792965	-3.47158593	9.58019007	2	21	1311	0.0160183066361556
TWSG1	-10.2558213453333	-153.83732018	5.00673111	15	49	254	0.192913385826772
TXLNB	-10.7325347585	-214.65069517	-0.4619595	20	108	183	0.590163934426229
TXLNG	-12.23604	-195.77664	0	16	124	223	0.556053811659193
TXN	-8.2820513775	-33.12820551	0	4	151	933	0.161843515541265
TXN2	-13.051776	-26.103552	-13.051776	2	1278	1311	0.974828375286041
TXNDC11	-10.8175276971429	-75.72269388	2.58796212	7	96	621	0.154589371980676
TXNDC12	-8.4452722	-25.3358166	-5.25938709	3	287	1069	0.268475210477081
TXNDC15	-13.051776	-52.207104	-13.051776	4	916	933	0.981779206859593
TXNDC16	-10.7641588806667	-161.46238321	0.41831588	15	98	254	0.385826771653543
TXNDC17	-13.051776	-39.155328	-13.051776	3	1051	1069	0.983161833489242
TXNDC5	-11.2157604026316	-213.09944765	2.33530598	19	56	170	0.329411764705882
TXNDC9	-11.4080153209091	-125.48816853	-7.02465351	11	313	408	0.767156862745098
TXNL4A	-13.051776	-78.310656	-13.051776	6	730	738	0.989159891598916
TXNRD1	-11.4107634122581	-353.73366578	12.21523922	31	6	90	0.0666666666666667
TXNRD2	-10.1072950096154	-262.78967025	13.65903777	26	9	110	0.0818181818181818
TXNRD3	-13.051776	-169.673088	-13.051776	13	313	316	0.990506329113924
TYMS	-11.493298218	-57.46649109	-5.25938709	5	356	817	0.435740514075887
TYR	-12.375789961875	-198.01263939	-2.23599939	16	136	223	0.609865470852018
TYRO3	-11.6418450595652	-267.76243637	11.58424672	23	9	128	0.0703125
TYRP1	-9.0954927	-63.6684489	2.58796212	7	97	621	0.156199677938808
TYW3	-13.051776	-13.051776	-13.051776	1	1515	1564	0.968670076726343
TYW5	-13.051776	-52.207104	-13.051776	4	917	933	0.982851018220793
U2AF1	-6.525888	-26.103552	0	4	152	933	0.162915326902465
U2SURP	-10.856424865	-173.70279784	0	16	125	223	0.560538116591928
UACA	-11.846351502	-118.46351502	-7.02465351	10	374	477	0.784067085953878
UAP1L1	-11.753044515	-70.51826709	-5.25938709	6	368	738	0.498644986449864
UBA2	-10.30303599	-123.63643188	4.85984715	12	55	320	0.171875
UBA3	-13.051776	-91.362432	-13.051776	7	610	621	0.982286634460548
UBA5	-8.61187205375	-68.89497643	2.58796212	8	92	534	0.172284644194757
UBA6	-12.1321617986364	-266.90755957	1.15261394	22	70	160	0.4375
UBAC1	-10.1243118557143	-141.74036598	4.38886118	14	60	291	0.206185567010309
UBAC2	-11.3592570694	-567.96285347	7.34830201	50	12	32	0.375
UBALD2	-13.051776	-13.051776	-13.051776	1	1516	1564	0.969309462915601
UBAP1	-5.80109548095238	-121.8230051	17.77488498	21	3	160	0.01875
UBAP1L	-13.051776	-65.25888	-13.051776	5	802	817	0.981640146878825
UBAP2	-9.41208953108108	-348.24731265	8.51828354	37	10	55	0.181818181818182
UBAP2L	-9.616249826	-96.16249826	-1.56216014	10	182	477	0.381551362683438
UBASH3A	-11.846351502	-296.15878755	-7.02465351	25	126	131	0.961832061068702
UBASH3B	-12.1680356692	-304.20089173	-0.97786491	25	88	131	0.67175572519084
UBE2A	-10.038214755	-20.07642951	-7.02465351	2	363	1311	0.276887871853547
UBE2B	-12.4024102575	-148.82892309	-5.25938709	12	237	320	0.740625
UBE2C	-13.051776	-13.051776	-13.051776	1	1517	1564	0.969948849104859
UBE2D1	-5.78594558125	-46.28756465	7.16881594	8	31	534	0.0580524344569288
UBE2D2	-12.4522609285714	-261.4974795	-0.4619595	21	99	160	0.61875
UBE2D3	-12.7169358616667	-228.90484551	-7.02465351	18	189	205	0.921951219512195
UBE2E3	-12.6972393829412	-215.85306951	-7.02465351	17	204	218	0.935779816513762
UBE2F	-10.6516688591304	-489.97676752	8.91878321	46	8	39	0.205128205128205
UBE2G1	-11.378041268	-170.67061902	0	15	107	254	0.421259842519685
UBE2G2	-13.051776	-13.051776	-13.051776	1	1518	1564	0.970588235294118
UBE2H	-11.543356535	-138.52027842	-0.97786491	12	146	320	0.45625
UBE2I	-13.051776	-26.103552	-13.051776	2	1279	1311	0.975591151792525
UBE2J1	-13.051776	-156.621312	-13.051776	12	320	320	1
UBE2K	-11.3658166308333	-136.38979957	1.15261394	12	112	320	0.35
UBE2L3	-11.5848555325	-139.01826639	4.55126961	12	60	320	0.1875
UBE2N	-11.7124154466667	-105.41173902	-7.02465351	9	323	439	0.735763097949886
UBE2O	-10.7421274876471	-365.23233458	9.22998876	34	14	82	0.170731707317073
UBE2Q1	-13.051776	-26.103552	-13.051776	2	1280	1311	0.976353928299008
UBE2Q2	-11.5454454597368	-438.72692747	-1.56216014	38	47	55	0.854545454545454
UBE2QL1	-13.051776	-13.051776	-13.051776	1	1519	1564	0.971227621483376
UBE2R2	-10.1790023709524	-213.75904979	2.06760079	21	72	160	0.45
UBE2T	-13.051776	-13.051776	-13.051776	1	1520	1564	0.971867007672634
UBE2V2	-10.0136430063158	-190.25921712	1.47886315	19	70	170	0.411764705882353
UBE2W	-11.2921125707143	-158.08957599	-2.23599939	14	150	291	0.515463917525773
UBE3A	-10.8652959805714	-380.28535932	19.76523154	35	1	65	0.0153846153846154
UBE3B	-13.051776	-65.25888	-13.051776	5	803	817	0.982864137086903
UBE3C	-11.3279704207143	-475.77475767	6.15423953	42	14	32	0.4375
UBE3D	-11.4487761265385	-595.33635858	2.06760079	52	24	32	0.75
UBE4A	-13.051776	-65.25888	-13.051776	5	804	817	0.984088127294982
UBE4B	-9.654874901	-289.64624703	9.6918745	30	15	76	0.197368421052632
UBFD1	-11.04273517	-33.12820551	-7.02465351	3	412	1069	0.385406922357343
UBIAD1	-9.73852709166667	-58.43116255	0.80059496	6	149	738	0.20189701897019
UBL3	-12.4173420536842	-235.92949902	-7.02465351	19	159	170	0.935294117647059
UBL7	-13.051776	-26.103552	-13.051776	2	1281	1311	0.977116704805492
UBLCP1	-11.7594710742857	-82.31629752	-4.00564152	7	290	621	0.466988727858293
UBN1	-11.7124154466667	-105.41173902	-7.02465351	9	324	439	0.738041002277904
UBN2	-6.8289902675	-54.63192214	9.40804702	8	18	534	0.0337078651685393
UBOX5	-11.5449953775	-46.17998151	-7.02465351	4	446	933	0.478027867095391
UBP1	-13.051776	-221.880192	-13.051776	17	216	218	0.990825688073395
UBQLN1	-11.1511505307692	-144.9649569	3.86396619	13	73	316	0.231012658227848
UBQLN4	-13.051776	-65.25888	-13.051776	5	805	817	0.98531211750306
UBR1	-10.9885699444828	-318.66852839	4.22049586	29	36	84	0.428571428571429
UBR2	-11.845040428	-177.67560642	-0.97786491	15	117	254	0.460629921259843
UBR3	-11.5606728037037	-312.1381657	7.16881594	27	24	111	0.216216216216216
UBR4	-13.051776	-261.03552	-13.051776	20	182	183	0.994535519125683
UBR5	-12.6053224822222	-340.34370702	-7.02465351	27	110	111	0.990990990990991
UBR7	-10.95347325	-65.7208395	-0.4619595	6	180	738	0.24390243902439
UBTD2	-11.293411045	-135.52093254	-4.00564152	12	206	320	0.64375
UBTF	-6.75686775	-13.5137355	-0.4619595	2	109	1311	0.0831426392067124
UBXN10	-5.25938709	-5.25938709	-5.25938709	1	175	1564	0.111892583120205
UBXN11	-13.051776	-26.103552	-13.051776	2	1282	1311	0.977879481311976
UBXN2A	-13.051776	-117.465984	-13.051776	9	433	439	0.986332574031891
UBXN2B	-11.728667074	-175.93000611	-5.25938709	15	193	254	0.759842519685039
UBXN4	-10.764773841	-107.64773841	-2.23599939	10	195	477	0.408805031446541
UBXN6	-13.051776	-13.051776	-13.051776	1	1521	1564	0.972506393861893
UBXN7	-13.051776	-13.051776	-13.051776	1	1522	1564	0.973145780051151
UCHL1	-13.051776	-26.103552	-13.051776	2	1283	1311	0.978642257818459
UCHL3	-13.051776	-182.724864	-13.051776	14	289	291	0.993127147766323
UCHL5	-1.56216014	-1.56216014	-1.56216014	1	88	1564	0.0562659846547315
UCK1	-7.014820455	-14.02964091	-0.97786491	2	120	1311	0.091533180778032
UCK2	-10.1631200085714	-71.14184006	7.16881594	7	38	621	0.0611916264090177
UCKL1	-9.55588514454545	-105.11473659	-2.23599939	11	179	408	0.438725490196078
UCN3	-13.051776	-26.103552	-13.051776	2	1284	1311	0.979405034324943
UEVLD	-9.328388202	-46.64194101	-0.4619595	5	152	817	0.186046511627907
UFD1	-4.84484621	-19.37938484	4.38886118	4	72	933	0.0771704180064309
UFL1	-13.051776	-221.880192	-13.051776	17	217	218	0.995412844036697
UFM1	-10.753852828	-53.76926414	-1.56216014	5	183	817	0.223990208078335
UFSP2	-13.051776	-91.362432	-13.051776	7	611	621	0.98389694041868
UGCG	-11.243639253	-112.43639253	-7.02465351	10	375	477	0.786163522012579
UGDH	-11.753044515	-70.51826709	-5.25938709	6	369	738	0.5
UGGT1	-12.02530566625	-288.60733599	-2.23599939	24	92	127	0.724409448818898
UGGT2	-12.7714447213953	-549.17212302	-7.02465351	43	49	49	1
UGP2	-10.0779515542857	-141.09132176	11.73886714	14	10	291	0.0343642611683849
UGT8	-12.1968706624324	-451.28421451	-3.03217882	37	49	55	0.890909090909091
UHRF1	-9.31106618125	-74.48852945	3.05439115	8	83	534	0.155430711610487
UHRF1BP1	-13.051776	-52.207104	-13.051776	4	918	933	0.983922829581994
UHRF1BP1L	-10.487853739	-314.63561217	2.58796212	30	40	76	0.526315789473684
UHRF2	-9.34299508969697	-308.31883796	7.43561085	33	12	84	0.142857142857143
UIMC1	-9.1401499825	-73.12119986	4.38886118	8	57	534	0.106741573033708
ULK1	-11.8589444286486	-438.78094386	4.22049586	37	23	55	0.418181818181818
ULK2	-11.4584518468966	-332.29510356	0	29	54	84	0.642857142857143
